0.041181,0,0,0,-0,0,0,0,-0,0,-0.1444,0,0,0,-0.070209,0,0,0,2.6693,0.44456,0,-0.016761,0,0,-0.087206,-0.023733,0,0.0090464,0,0,-0,-0,0,0,0.28794,0,-0,-0.18233,-0,0.20684,-0,-0.089394,-0.03709,-0.084699,-0,-0,-0,-0.3235,0,-0,0.099395,-0,-0.15656,-0,0,0,0.35354,0.21197,-0,-0,-0,-0,0.16485,-0.059026,-0,-0.27245,0,-0.25478,-0,-0,0,-0.035045,-0,0.019809,0,-0,-0,0,-0,0,-0,-0.96794
-0.064252,0.084459,0,-0,0,0,-0.075711,0,-0.021114,0,-0,0,-0,0,-0,0.18837,-0.028552,0,0.44456,2.284,0,0.013688,0,-0.017616,0,0,0,-0,0,0,-0,-0.3775,0,0.0075129,0,0,-0,0.056047,-0,-0,-0,0.19254,0,-0,-0,-0.11503,0,0.081426,0,0.56166,-0.094685,0.27393,-0,0.015849,0.12288,0,0.096358,-0,0.30292,0.081409,-0,-0,-0,0,-0,0.034918,0.51386,0.0089113,0.16467,-0,-0,0.12156,0,-0,-0,0.16299,0.058288,-0,-0,0,0,0.081424
0.002128,-0,0,0,-0.23531,0,0,0,-0,0,0,0.21279,0,0,-0.099668,-0,0.03381,0.066671,0,0,2.5594,0,0,0,0,-0.026045,0,0.1299,-0,0,0,0,0,0.5057,0.10248,-0.32114,0.18099,-0,0,0.11099,-0,-0,0.04302,0,0.058214,0.073631,0.27657,-0,0.069956,-0,0,-0,0,-0.15131,-0,0,0,-0,0.0013978,-0.028176,0.057976,-0.41506,-0,-0.3425,-0,-0.10551,-0,-0,-0,-0,-0,-0.019119,0.10974,0,-0.046759,-0.093968,-0,-0,-0,0.17343,0.14687,-0.58978
-0,-0,0,-0.45388,-0.013038,-0.15913,-0.032915,0.27921,-0,0.0031221,-0,0,-0,0,-0.23728,0,-0.014401,0,-0.016761,0.013688,0,2.5809,0.10309,0,0,0,0,0,0,0,0.32532,0,-0.15767,-0.24971,0,0.0094779,0.05704,-0.040275,-0,0.085296,-0,-0,0,-0,-0.11662,-0,0,0,0,0,0.15879,-0.19745,0.16702,0,0,0,0,-0.21693,-0,0.11362,-0,0.069356,-0,-0.38348,-0.42238,0,0,0,-0,-0,-0,-0,-0,0.031821,-0.21289,-0.34657,-0.062147,-0,-0,0,0,-0
0.33023,0.14763,0.056189,0,0,0.025695,0.11412,-0,-0.14836,0,-0.012779,0,0,0,0,0,0.10099,0,0,0,0,0.10309,2.1439,0,-0,0,-0.11514,0,0,-0,-0.086446,-0,0,0,0,-0.38404,-0,0,0,-0.59586,0,0,0,-0,-0.10489,-0,0.02541,0,0,-0,0,0.21488,-0,0,-0.066334,0.15581,-0,0,0,-0,-0,-0.15644,-0,0,-0,-0,-0.17522,-0,0,-0.0064136,-0,-0.080416,-0.027922,-0,-0,-0.0082879,-0,-0.3191,-0.29339,0,-0,-0.38453
0.0071819,0,0,-0,-0,-0,-0,0.22382,0,0,-0,0,-0,0.11553,0.5135,0,0,0,0,-0.017616,0,0,0,2.2589,0,-0.13251,0,0,0,0,0,-0,-0,0,0.061611,-0.01907,0.080494,0,0,0,-0.096685,-0,-0.012505,0,0.23062,-0.13364,-0,0.34821,0,-0,-0,-0,-0,0.22633,0.43,0,0.12338,-0,0.2768,0.13981,-0.12561,0.052982,-0.32428,0,-0,-0,-0,-0,0.12723,-0,-0.33902,-0,0,-0,-0,-0,-0,0.0064927,-0,0,-0.060858,-0
0,0,0,-0,0,-0,0,0,-0,-0.20383,0,0,-0.40861,-0.037761,0,-0,0,-0,-0.087206,0,0,0,-0,0,2.4792,0,-0.11797,-0.045835,-0.094727,0,-0,0.099874,0,0,0,0,0,-0,-0.068226,0.19077,-0,-0,0,-0,0.10532,-0,0,-0,0,-0.31892,0,-0,-0.6417,0,0.24054,-0.025207,0,-0,0,-0,-0,0.38209,0.45235,-0,-0.038332,0,-0,-0,-0.17671,-0,-0.34158,-0.031577,0,-0.054068,-0,-0.092449,0.25563,-0,-0,-0.03492,-0,-0
0.082851,0,-0.013195,0,0.04488,0.064133,0,0,-0,0,0,0,0,0,-0.16107,0.048459,0.15889,0,-0.023733,0,-0.026045,0,0,-0.13251,0,1.27,0,0,-0.1307,0,-0.069198,-0.042458,0,0,0.1242,0.11318,0,0,0,-0.11452,0,-0,0,0,0,0.15069,-0.18799,-0.058968,0.013503,-0,0.18425,-0,0.088698,0,0,0,0.081896,0,0.28159,0.010716,0,0,0,-0.038064,0,0.066957,0.13919,-0,0,-0,-0.031967,-0.21542,0,-0,0.020462,0,-0,-0,-0,0.026382,-0.29901,0
-0,0,-0,0,0,0,-0,0,0,-0.16962,0,0,0,0,0,-0.22757,-0.011972,0,0,0,0,0,-0.11514,0,-0.11797,0,1.3629,-0.24309,-0.075904,-0,-0,-0.15409,0,0,-0.13872,0,0,0,0.046055,-0.15239,0,0.079231,0,0,0,-0.12992,-0,-0.3958,-0.025206,0.051192,-0,0.00017533,-0,-0.04222,0,0,-0,0,0.062029,0,0.018554,0,0.069551,0,-0.42346,-0,-0,0.0098127,-0.096232,-0,-0,-0,0.081352,-0,0.052232,-0.040338,-0,-0,-0.079922,0,0.00087731,-0
-0,-0,0,0,0.36557,-0,0,0.27625,0,0,0,0,0,0,0.067694,0,-0.067057,0,0.0090464,-0,0.1299,0,0,0,-0.045835,0,-0.24309,2.2151,0,0,0.1214,-0,0,0,0,0,0,-0.12733,0,-0,0.058083,-0,0,-0,0,-0,-0,-0,0,-0.0042527,-0.039131,0,-0,-0,0.24308,0,-0.20985,-0.1456,-0.04607,0.16,-0.28205,0.086771,0,-0,-0,-0,-0.24493,0,-0,-0.28784,-0.19624,-0.27167,0.10146,-0,0.28747,-0.43183,-0,0.04316,0,-0,0,-0
0.19902,-0,0,0.35396,0,0,-0,0,0,0,0.075707,-0.33637,-0,0,-0.20103,-0,0.054684,-0.46349,0,0,-0,0,0,0,-0.094727,-0.1307,-0.075904,0,2.4098,-0.2199,0,0,-0,0,-0.1696,0.037289,-0,0.13507,-0,0,0,-0,-0,-0,-0,-0,0,-0,0.054045,-0.064987,0.074442,-0.43449,-0.10347,-0,-0.11633,-0,-0,-0.13641,0.082657,-0,0,0.085172,0.20425,0,-0,0,-0,0,-0.0012192,0.13902,-0,0.08399,0.03279,-0.32834,-0,-0,-0,-0,-0,0,0.39712,-0
0.29987,0.14899,0,0.4043,-0,0.16385,-0.07168,0,0,0.096845,0,-0,0,-0.068715,0,0.010894,-0.24192,-0.16632,0,0,0,0,-0,0,0,0,-0,0,-0.2199,2.3282,0,-0.2608,0,-0,0.057318,-0,0.25059,0.15141,-0,0,-0,-0,-0.30557,0.17826,0.0021151,-0,0,0,0,0,0,-0,-0,-0.18124,0.14861,0,0,-0,0,-0,0,-0,0,-0,-0,-0,-0,-0.21306,-0,-0,0,0.23378,-0,0,-0,-0,0.0064298,-0.60169,-0,0,-0,-0
0.32144,-0.099408,-0.0051242,0.21843,-0,0.11392,0.12561,0,-0,-0,0.12524,0,-0.097906,-0.15639,0.29821,-0,0.10641,0,-0,-0,0,0.32532,-0.086446,0,-0,-0.069198,-0,0.1214,0,0,2.2371,-0,-0.081463,0,0,-0,0,0.06259,0,0,0,0,-0.075075,-0,-0,0,-0,-0,0.069911,-0,-0,-0,-0,0.039903,-0,0,0,0.29476,-0,-0,-0,0,-0,0.1909,0.13659,-0.1066,-0,-0,-0,0,-0,0,-0.019974,-0,0.24141,-0,-0.21773,-0.24482,-0,0,-0.085188,-0
0,0.082341,0,-0,0,-0,-0,-0.06849,-0,0.20782,-0.16144,-0.13395,0,0,-0,0,-0.044024,-0.0067209,-0,-0.3775,0,0,-0,-0,0.099874,-0.042458,-0.15409,-0,0,-0.2608,-0,2.1999,0,-0,0.02895,-0,0.24051,0.040656,0,-0.21996,-0.17015,-0.076185,-0.0056658,0,-0,-0,-0.079018,0,0,0.39127,-0,0,0.35567,0,0,0,0,-0.015324,-0,0.11468,-0,0,-0.19161,-0,-0,0.38634,-0,-0.083919,0.023454,-0,-0,-0,-0,-0.15571,-0.032005,0.08082,0.082549,-0,0,0,0,-0
-0,-0.43584,0,-0.093653,0,-0,0,-0,0.14196,0.18825,0,-0,-0.2292,-0.057517,0,-0,-0.047642,0,0,0,0,-0.15767,0,-0,0,0,0,0,-0,0,-0.081463,0,2.2483,-0.025373,-0.059974,0,0.037235,0.073983,0.43648,0,0.11476,0,-0.053512,0,-0,0,0.41483,-0,0.23974,-0,0.08967,-0,-0,0.047466,-0,0,-0,-0,0.26811,-0,-0.23681,-0,-0.050521,-0,-0.015999,-0,0,0.14511,-0,0.3816,-0.0043373,-0,0.27121,-0.028435,-0,-0,0,-0,-0.003611,0,-0.067987,-0
-0,-0.35247,0,-0,-0,-0,-0,0,-0,0,0,-0.11008,0,0,0,-0.34944,0,-0.049767,0,0.0075129,0.5057,-0.24971,0,0,0,0,0,0,0,-0,0,-0,-0.025373,2.2969,0,0,0,0,0.025016,-0,-0.17803,-0.55481,0,-0,-0.061949,-0,-0.026718,0,-0.010932,-0.043666,0.062631,-0,-0,0,-0.019329,0.012094,0,-0,0,-0,-0.18319,0.026398,0,-0,0,0.031724,-0,-0.11913,0.18967,0,-0,-0,-0,0,-0.28077,-0,-0,0.080494,0.14915,-0.0072238,-0.25067,0
0,-0.34985,0,0,0.066833,0,-0,-0.079236,-0,-0.05517,0.40366,-0,-0.24562,0,0,-0,0,-0.14195,0.28794,0,0.10248,0,0,0.061611,0,0.1242,-0.13872,0,-0.1696,0.057318,0,0.02895,-0.059974,0,1.9967,0.012229,0,-0,0.0038794,0,0.084079,0.10334,-0,-0.03466,-0,-0.063967,0.046679,-0,0,0,0,0.17328,0,0,-0.28148,0.024767,-0.0071488,0,0.048545,-0,-0.10575,-0,-0,-0,0.045882,0,0.22107,0.53817,-0,0,0,-0,0.0080422,-0.14506,0,-0,-0,0,-0,0,0.15962,-0
0.0058725,-0,0,0,-0.43126,0,0.085465,0,-0,-0,-0.12639,-0,-0,0,0.11184,-0,-0,0.061252,0,0,-0.32114,0.0094779,-0.38404,-0.01907,0,0.11318,0,0,0.037289,-0,-0,-0,0,0,0.012229,2.3596,0.14657,0.099454,-0.042377,-0,0,-0,-0,0,0.079345,-0.19699,0.43499,0.13853,-0,0.25862,-0,0.075326,-0,0,-0,0,0,-0,0.088517,0,0,0,-0.41968,-0,-0,-0,-0.44804,-0,0,-0,-0.14029,-0,0,-0,-0.089264,0,0.28835,-0,-0,0,0.025474,-0
-0,-0.12585,-0.066598,0,0.22475,0,-0,0,-0,-0.11753,0.038119,0.15423,0,-0.036613,-0,-0.025381,-0,0,-0,-0,0.18099,0.05704,-0,0.080494,0,0,0,0,-0,0.25059,0,0.24051,0.037235,0,0,0.14657,2.264,0,0,-0,-0,0,0,-0.32886,-0,-0,-0,0,0,-0,-0.14238,0.016903,-0,-0,0,-0.039809,-0.021221,0.43233,-0.18609,-0,-0,0,0,0.0053829,-0,0,0.044703,0,-0,-0,0.49576,-0,-0,-0,0.12009,-0,0,-0,0.32948,0.041483,-0.1387,0.11566
-0.098747,0.26661,0,-0,0,-0.20135,-0,0.063992,0,0,-0.0094824,-0,0.1683,0.14425,-0.08435,-0,-0,0.099312,-0.18233,0.056047,-0,-0.040275,0,0,-0,0,0,-0.12733,0.13507,0.15141,0.06259,0.040656,0.073983,0,-0,0.099454,0,2.0288,0,-0,0.31928,-0,-0,-0,-0.30384,0,-0.14461,-0.10555,0,0,0,-0,0,0,-0,-0.12017,0,-0,-0.15482,0,0,0,0,-0,-0,0,0,0,-0.070905,-0.068053,-0,-0.0028745,0,0.016779,-0,-0.51096,-0.29948,-0,-0.0028514,0,-0,-0
-0.0086789,0.12848,0.097317,0.16092,0,-0.12933,-0,-0,-0.048901,-0,-0.32716,-0.026698,0,-0.018569,-0,-0,0.30683,-0,-0,-0,0,-0,0,0,-0.068226,0,0.046055,0,-0,-0,0,0,0.43648,0.025016,0.0038794,-0.042377,0,0,2.1155,-0,0.077805,0,0,0.41529,0.042032,-0,-0,-0,-0,0,-0.16373,-0.071002,-0.264,-0,-0,0.052815,-0,-0.43708,-0.11706,-0,0,0,-0,-0,-0,0.11175,-0.036765,-0,0,-0,-0,-0,-0,-0.26577,0,0,-0,-0,0.1274,-0.0010668,0.13346,-0
0,0,0.015078,0.021635,0.31137,-0,0.14569,-0,-0,-0,-0,-0,-0,0,-0,-0.048424,0.20832,0,0.20684,-0,0.11099,0.085296,-0.59586,0,0.19077,-0.11452,-0.15239,-0,0,0,0,-0.21996,0,-0,0,-0,-0,-0,-0,1.983,0,-0,0,0,-0.015092,-0.21636,-0,-0,0,-0,-0.030558,0,0.23359,0,-0.091433,0,-0.16471,-0,-0,-0,0,0,-0.24108,-0,0,0.25308,-0.087915,0,-0,-0.21443,0,-0,-0,-0,0.03987,-0,0,0,-0,0,-0.065871,0.078295
0.31115,0,-0.069822,0,-0,0,-0.37652,0,-0,-0.11423,0.19322,0,0.0012483,0.032772,-0,-0.314,0.050296,-0,-0,-0,-0,-0,0,-0.096685,-0,0,0,0.058083,0,-0,0,-0.17015,0.11476,-0.17803,0.084079,0,-0,0.31928,0.077805,0,1.8968,-0.30383,0,-0.069618,-0,-0.20269,-0.13396,0.13842,-0,0,0,-0.035587,0,0,0.076942,0,0,0,0,0,-0,0.077184,-0,-0,0,-0,0,-0.02374,-0,-0,0.35603,0.35894,-0,0.14433,-0,-0,0,0,-0,0,0,0
0.18499,-0.021415,0,-0,-0,0,-0,-0.24734,-0,0,-0.18625,0,-0,0,0,-0.18614,0.040508,-0,-0.089394,0.19254,-0,-0,0,-0,-0,-0,0.079231,-0,-0,-0,0,-0.076185,0,-0.55481,0.10334,-0,0,-0,0,-0,-0.30383,2.4003,0,-0.34356,0,-0.044766,0,-0,0,-0,0,-0,-0,-0.065109,-0.044837,0,0,0,-0,-0,-0.17441,-0.024363,-0.18238,-0.1196,-0,0.018664,-0.058149,-0.43103,0,-0,-0,-0.12931,-0,0,-0.18084,0,0.072793,0.15663,0.34855,0,-0.080838,0
-0,0,0,-0,0,-0.2203,0,0,0,0,0,-0,-0.08512,0.0054146,0.050044,0,-0,-0,-0.03709,0,0.04302,0,0,-0.012505,0,0,0,0,-0,-0.30557,-0.075075,-0.0056658,-0.053512,0,-0,-0,0,-0,0,0,0,0,1.0862,0,0,0,0,0,0.086317,0,0,0,-0.02604,0.1285,0,0,-0,0,-0.10001,0.21806,0,0,0,0,-0.018889,-0.17717,0,0,0,-0,-0,-0,-0.096947,-0.065327,0,0,-0,-0,0,0.018599,-0,0
0.0066757,-0,-0.054063,-0,-0,-0,0,-0,-0.058708,-0,0,0.46111,-0,0,-0,-0.17256,0.11833,0,-0.084699,-0,0,-0,-0,0,-0,0,0,-0,-0,0.17826,-0,0,0,-0,-0.03466,0,-0.32886,-0,0.41529,0,-0.069618,-0.34356,0,2.6794,-0.54568,-0.69297,0.12399,-0,0,-0,0,0.49501,-0,-0.01845,-0,-0,-0,0.050475,0,0,-0,0,0.14889,-0.32569,0.012784,-0,-0,-0,-0.028875,0,-0,-0,0,0.023481,-0,-0.14237,-0,-0,-0,0,-0,-0.27749
0,-0,-0,-0.077128,-0.20554,-0.18295,-0,-0,-0.10019,-0,-0.072833,-0,-0,0,-0,-0,0,-0.1329,-0,-0,0.058214,-0.11662,-0.10489,0.23062,0.10532,0,0,0,-0,0.0021151,-0,-0,-0,-0.061949,-0,0.079345,-0,-0.30384,0.042032,-0.015092,-0,0,0,-0.54568,2.0293,-0.0231,-0.076215,0,-0.044493,-0,0,0.080654,0.025993,0,-0.50516,0,0,-0,-0.013944,-0,-0.098512,0,0,-0.0062685,0.12384,-0,0,-0,-0,-0,-0,0.25438,-0.11053,0.019834,-0,-0,-0.50539,-0.19644,-0.19887,0,-0,-0
0,-0,-0,-0.1125,-0,-0.031953,-0,-0,-0.062197,-0.0086188,-0,-0,-0.27998,0,0.53835,-0,0.087513,-0.14361,-0,-0.11503,0.073631,-0,-0,-0.13364,-0,0.15069,-0.12992,-0,-0,-0,0,-0,0,-0,-0.063967,-0.19699,-0,0,-0,-0.21636,-0.20269,-0.044766,0,-0.69297,-0.0231,2.5252,-0,0.18025,-0.068574,0,0,0.58828,0,0,0,-0.041042,0,0,-0,0,-0.10158,0,-0,0,0.21127,0.25246,0,0,0,0,-0,-0,-0,0,0,-0,0.041316,0,0,0,-0,0
-0.31016,0.041186,-0,-0,-0,-0.11708,-0,-0,-0,-0,-0,-0.011953,0.13697,0,-0.1473,0,-0,-0,-0,0,0.27657,0,0.02541,-0,0,-0.18799,-0,-0,0,0,-0,-0.079018,0.41483,-0.026718,0.046679,0.43499,-0,-0.14461,-0,-0,-0.13396,0,0,0.12399,-0.076215,-0,2.1847,0,0,0,-0,-0.10167,0,0.026954,0,0,0,-0,0,0.027068,0.17247,0.11371,0,0,-0,0.37091,0.093415,-0.24205,-0,-0,0.11404,0.12668,-0.0071591,0,0,0.099516,-0.014776,-0,0.046632,0,0,0.090645
